ID,name,description,p,s,label,software
2317,max-fsm-thread-path-insns,Maximum number of instructions to copy when duplicating blocks on a finite state automaton jump thread path.,1,4,limited-side-effect,gcc
2318,max-fsm-thread-paths,Maximum number of new jump thread paths to create for a finite state automaton.,1,1,resource,gcc
2320,max-gcse-memory,"The approximate maximum amount of memory in kB that can be allocated in order to perform the global common subexpression elimination optimization. If more memory than specified is required, the optimization is not done.",1,4,limited-side-effect,gcc
2323,max-hoist-depth,"The depth of search in the dominator tree for expressions to hoist. This is used to avoid quadratic behavior in hoisting algorithm. The value of 0 does not limit on the search, but may slow down compilation of huge functions.",1,4,limited-side-effect,gcc
2336,max-modulo-backtrack-attempts,The maximum number of backtrack attempts the scheduler should make when modulo scheduling a loop. Larger values can exponentially increase compilation time.,1,5,workload-specific,gcc
2337,max-partial-antic-length,"Maximum length of the partial antic set computed during the tree partial redundancy elimination optimization (-ftree-pre) when optimizing at -O3 and above. For some sorts of source code the enhanced partial redundancy elimination optimization can run away, consuming all of the memory available on the host machine. This parameter sets a limit on the length of the sets that are computed, which prevents the runaway behavior. Setting a value of 0 for this parameter allows an unlimited set length.",1,4,limited-side-effect,gcc
2347,max-rtl-if-conversion-insns,RTL if-conversion tries to remove conditional branches around a block and replace them with conditionally executed instructions. This parameter gives the maximum number of instructions in a block which should be considered for if-conversion. The compiler will also use other heuristics to decide whether if-conversion is likely to be profitable.,1,4,limited-side-effect,gcc
2357,max-store-chains-to-track,The maximum number of store chains to track at the same time in the attempt to merge them into wider stores in the store merging pass.,1,4,limited-side-effect,gcc
2377,min-crossjump-insns,The minimum number of instructions that must be matched at the end of two blocks before cross-jumping is performed on them. This value is ignored in the case where all instructions in the block being cross-jumped from are matched.,1,4,limited-side-effect,gcc
2385,-MM,"Like -M but do not mention header files that are found in system header directories, nor header files that are included, directly or indirectly, from such a header.",0,0,others,gcc
2391,modref-max-tests,Specifies the maxmal number of tests alias oracle can perform to disambiguate memory locations using the mod/ref information. This parameter ought to be bigger than --param modref-max-bases and --param modref-max-refs.,1,4,limited-side-effect,gcc
2403,-nostdinc++,"Do not search for header files in the C++-specific standard directories, but do still search the other standard directories. (This option is used when building the C++ library.)",0,0,others,gcc
2404,-nostdlib,"Do not use the standard system startup files or libraries when linking. No startup files and only the libraries you specify are passed to the linker, and options specifying linkage of the system libraries, such as -static-libgcc or -shared-libgcc, are ignored.",0,0,others,gcc
2407,-O0,Reduce compilation time and make debugging produce the expected results. This is the default.,1,4,limited-side-effect,gcc
2430,prefetch-dynamic-strides,"Whether the loop array prefetch pass should issue software prefetch hints for strides that are non-constant. In some cases this may be beneficial, though the fact the stride is non-constant may make it hard to predict when there is clear benefit to issuing these hints.",1,4,limited-side-effect,gcc
2438,-print-multi-lib,Print the mapping from multilib directory names to compiler switches that enable them. The directory name is separated from the switches by and each switch starts with an @instead of the without spaces between multiple switches. This is supposed to ease shell processing.,1,6,function-tradeoff,gcc
2446,-pthread,"Define additional macros required for using the POSIX threads library. You should use this option consistently for both compilation and linking. This option is supported on GNU/Linux targets, most other Unix derivatives, and also on x86 Cygwin and MinGW targets.",0,0,others,gcc
2452,-rdynamic,"Pass the flag -export-dynamic to the ELF linker, on targets that support it. This instructs the linker to add all symbols, not only used ones, to the dynamic symbol table. This option is needed for some uses of dlopen or to allow obtaining backtraces from within a program.",0,0,others,gcc
2455,-s,Remove all symbol table and relocation information from the executable.,0,0,others,gcc
2463,scev-max-expr-size,Bound on size of expressions used in the scalar evolutions analyzer. Large expressions slow the analyzer.,1,4,limited-side-effect,gcc
2469,selsched-insns-to-rename,The maximum number of best instructions in the ready list that are considered for renaming in the selective scheduler.,1,4,limited-side-effect,gcc
2470,selsched-max-lookahead,The maximum size of the lookahead window of selective scheduling. It is a depth of search for available instructions.,1,4,limited-side-effect,gcc
2475,simultaneous-prefetches,Maximum number of prefetches that can run at the same time.,1,5,workload-specific,gcc
2479,sms-max-ii-factor,A factor for tuning the upper bound that swing modulo scheduler uses for scheduling a loop.,1,5,workload-specific,gcc
2480,sms-min-sc,The minimum value of stage count that swing modulo scheduler generates.,1,5,workload-specific,gcc
2487,stack-clash-protection-probe-interval,"Stack clash protection involves probing stack space as it is allocated. This param controls the maximum distance between probes into the stack as 2 raised to num bytes. Higher values may reduce the number of explicit probes, but a value larger than the operating system provided guard will leave code vulnerable to stack clash style attacks.",1,4,limited-side-effect,gcc
